# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3268810943
-0.5921495812,1.3268896537
-0.5921495812,1.3268982130
-0.5921495812,1.3269067723
-0.5921495812,1.3269153316
-0.5921495812,1.3269238909
-0.5921495812,1.3269324502
-0.5921495812,1.3269410095
-0.5921495812,1.3269495688
-0.5921495812,1.3269581282
-0.5921495812,1.3269666875
-0.5921495812,1.3269752468
-0.5921495812,1.3269838061
-0.5921495812,1.3269923654
-0.5921495812,1.3270009247
-0.5921495812,1.3270094840
-0.5921495812,1.3270180434
-0.5921495812,1.3270266027
-0.5921495812,1.3270351620
-0.5921495812,1.3270437213
-0.5921495812,1.3270522806
-0.5921495812,1.3270608399
-0.5921495812,1.3270693992
-0.5921495812,1.3270779585
-0.5921495812,1.3270865179
-0.5921495812,1.3270950772
-0.5921495812,1.3271036365
-0.5921495812,1.3271121958
-0.5921495812,1.3271207551
-0.5921495812,1.3271293144
-0.5921495812,1.3271378737
-0.5921495812,1.3271464330
-0.5921495812,1.3271549924
-0.5921495812,1.3271635517
-0.5921495812,1.3271721110
-0.5921495812,1.3271806703
-0.5921495812,1.3271892296
-0.5921495812,1.3271977889
-0.5921495812,1.3272063482
-0.5921495812,1.3272149075
-0.5921495812,1.3272234669
-0.5921495812,1.3272320262
-0.5921495812,1.3272405855
-0.5921495812,1.3272491448
-0.5921495812,1.3272577041
-0.5921495812,1.3272662634
-0.5921495812,1.3272748227
-0.5921495812,1.3272833820
-0.5921495812,1.3272919414
-0.5921495812,1.3273005007
-0.5921495812,1.3273090600
-0.5921495812,1.3273176193
-0.5921495812,1.3273261786
-0.5921495812,1.3273347379
-0.5921495812,1.3273432972
-0.5921495812,1.3273518565
-0.5921495812,1.3273604159
-0.5921495812,1.3273689752
-0.5921495812,1.3273775345
-0.5921495812,1.3273860938
-0.5921495812,1.3273946531
-0.5921495812,1.3274032124
-0.5921495812,1.3274117717
-0.5921495812,1.3274203310
-0.5921495812,1.3274288904
-0.5921495812,1.3274374497
-0.5921495812,1.3274460090
-0.5921495812,1.3274545683
-0.5921495812,1.3274631276
-0.5921495812,1.3274716869
-0.5921495812,1.3274802462
-0.5921495812,1.3274888055
-0.5921495812,1.3274973649
-0.5921495812,1.3275059242
-0.5921495812,1.3275144835
-0.5921495812,1.3275230428
-0.5921495812,1.3275316021
-0.5921495812,1.3275401614
-0.5921495812,1.3275487207
-0.5921495812,1.3275572800
-0.5921495812,1.3275658394
-0.5921495812,1.3275743987
-0.5921495812,1.3275829580
-0.5921495812,1.3275915173
-0.5921495812,1.3276000766
-0.5921495812,1.3276086359
-0.5921495812,1.3276171952
-0.5921495812,1.3276257545
-0.5921495812,1.3276343139
-0.5921495812,1.3276428732
-0.5921495812,1.3276514325
-0.5921495812,1.3276599918
-0.5921495812,1.3276685511
-0.5921495812,1.3276771104
-0.5921495812,1.3276856697
-0.5921495812,1.3276942290
-0.5921495812,1.3277027884
-0.5921495812,1.3277113477
-0.5921495812,1.3277199070
-0.5921495812,1.3277284663
-0.5921495812,1.3277370256
-0.5921495812,1.3277455849
-0.5921495812,1.3277541442
-0.5921495812,1.3277627036
-0.5921495812,1.3277712629
-0.5921495812,1.3277798222
-0.5921495812,1.3277883815
-0.5921495812,1.3277969408
-0.5921495812,1.3278055001
-0.5921495812,1.3278140594
-0.5921495812,1.3278226187
-0.5921495812,1.3278311781
-0.5921495812,1.3278397374
-0.5921495812,1.3278482967
-0.5921495812,1.3278568560
-0.5921495812,1.3278654153
-0.5921495812,1.3278739746
-0.5921495812,1.3278825339
-0.5921495812,1.3278910932
-0.5921495812,1.3278996526
-0.5921495812,1.3279082119
-0.5921495812,1.3279167712
-0.5921495812,1.3279253305
-0.5921495812,1.3279338898
-0.5921495812,1.3279424491
-0.5921495812,1.3279510084
-0.5921495812,1.3279595677
-0.5921495812,1.3279681271
-0.5921495812,1.3279766864
-0.5921495812,1.3279852457
-0.5921495812,1.3279938050
-0.5921495812,1.3280023643
-0.5921495812,1.3280109236
-0.5921495812,1.3280194829
-0.5921495812,1.3280280422
-0.5921495812,1.3280366016
-0.5921495812,1.3280451609
-0.5921495812,1.3280537202
-0.5921495812,1.3280622795
-0.5921495812,1.3280708388
-0.5921495812,1.3280793981
-0.5921495812,1.3280879574
-0.5921495812,1.3280965167
-0.5921495812,1.3281050761
-0.5921495812,1.3281136354
-0.5921495812,1.3281221947
-0.5921495812,1.3281307540
-0.5921495812,1.3281393133
-0.5921495812,1.3281478726
-0.5921495812,1.3281564319
-0.5921495812,1.3281649912
-0.5921495812,1.3281735506
-0.5921495812,1.3281821099
-0.5921495812,1.3281906692
-0.5921495812,1.3281992285
-0.5921495812,1.3282077878
-0.5921495812,1.3282163471
-0.5921495812,1.3282249064
-0.5921495812,1.3282334657
-0.5921495812,1.3282420251
-0.5921495812,1.3282505844
-0.5921495812,1.3282591437
-0.5921495812,1.3282677030
-0.5921495812,1.3282762623
-0.5921495812,1.3282848216
-0.5921495812,1.3282933809
-0.5921495812,1.3283019402
-0.5921495812,1.3283104996
-0.5921495812,1.3283190589
-0.5921495812,1.3283276182
-0.5921495812,1.3283361775
-0.5921495812,1.3283447368
-0.5921495812,1.3283532961
-0.5921495812,1.3283618554
-0.5921495812,1.3283704147
-0.5921495812,1.3283789741
-0.5921495812,1.3283875334
-0.5921495812,1.3283960927
-0.5921495812,1.3284046520
-0.5921495812,1.3284132113
-0.5921495812,1.3284217706
-0.5921495812,1.3284303299
-0.5921495812,1.3284388892
